Date,Open_BTC,High_BTC,Low_BTC,Close_BTC,Adj Close_BTC,Volume_BTC,Target_BTC,Close_Ratio_BTC_2,Trend_BTC_2,Close_Ratio_BTC_7,Trend_BTC_7,Close_Ratio_BTC_15,Trend_BTC_15,edit_counts,sentiment,neg_sentiment
2015-05-05,238.8520050048828,239.20399475097656,232.0540008544922,236.12100219726562,236.12100219726562,23929100,0,0.9939028302713889,0.0,1.0051007752391141,3.0,1.0170045748172791,6.0,1.4,-0.0454871149526702,0.10956790123456793
2015-05-06,236.24899291992188,236.45399475097656,229.2310028076172,229.78199768066406,229.78199768066406,29587200,1,0.9863941538941315,0.0,0.9757593939667989,3.0,0.9912634231209921,5.0,1.4,-0.0454871149526702,0.10956790123456793
2015-05-07,229.66200256347656,239.10499572753906,228.572998046875,237.33399963378906,237.33399963378906,29064400,1,1.0161672946260523,1.0,1.0071022352153707,3.0,1.02291319212304,6.0,1.4,-0.0454871149526702,0.10956790123456793
2015-05-08,237.20399475097656,246.27499389648438,236.2740020751953,243.86300659179688,243.86300659179688,27445500,0,1.0135682618003383,2.0,1.027467723194848,4.0,1.0488229257755635,6.0,1.4,-0.0454871149526702,0.10956790123456793
2015-05-09,243.7689971923828,247.8040008544922,239.63900756835938,241.83200073242188,241.83200073242188,19790500,0,0.9958183513753535,1.0,1.0146951228468843,3.0,1.0369469665946969,6.0,1.4,-0.0454871149526702,0.10956790123456793
2015-05-10,241.72900390625,244.0679931640625,238.8489990234375,240.29600524902344,240.29600524902344,15019100,1,0.9968141334576246,0.0,1.0082877580059764,2.0,1.0262811745385754,6.0,1.4,-0.0454871149526702,0.10956790123456793
2015-05-11,240.2989959716797,244.27000427246094,239.37600708007812,242.1580047607422,242.1580047607422,20892300,0,1.0038594342115243,1.0,1.0141918241749188,3.0,1.0275838160061124,7.0,1.4,-0.0454871149526702,0.10956790123456793
2015-05-12,242.14500427246094,242.88099670410156,240.0989990234375,241.11199951171875,241.11199951171875,19282600,0,0.9978355676127714,1.0,1.0068045447566518,3.0,1.0197336004084945,6.0,1.4,-0.0454871149526702,0.10956790123456793
2015-05-13,241.3979949951172,243.70399475097656,235.0449981689453,236.3769989013672,236.3769989013672,27180100,1,0.9900835398803153,0.0,0.9831648875843743,3.0,0.9967508189322496,6.0,1.0666666666666667,-0.03727525042163001,0.10679012345679015
2015-05-14,236.21400451660156,237.7989959716797,234.0570068359375,236.9290008544922,236.9290008544922,24413700,1,1.001166268657929,1.0,0.985698037354422,3.0,0.9959647830009466,7.0,0.3333333333333333,-0.028906391660372417,0.10333333333333336
2015-05-15,236.9550018310547,238.7530059814453,236.7949981689453,237.60499572753906,237.60499572753906,16329400,0,1.001424544664694,2.0,0.9922007007062634,3.0,0.9983979270444174,7.0,0.5666666666666667,-0.03384225768702371,0.12238095238095241
2015-05-16,237.6439971923828,237.69700622558594,235.2949981689453,236.1529998779297,236.1529998779297,11089700,1,0.9969351528352494,1.0,0.9894895903425748,3.0,0.9911655905578235,7.0,0.6666666666666666,-0.06207429769493285,0.15571428571428575
2015-05-17,236.00999450683594,238.02499389648438,236.00999450683594,236.802001953125,236.802001953125,11134300,0,1.001372227955477,1.0,0.9942884156385711,4.0,0.9933692071242662,7.0,1.5333333333333334,-0.06662295706373043,0.15324514991181662
2015-05-18,236.88699340820312,237.2100067138672,232.4600067138672,233.1280059814453,233.1280059814453,16780300,0,0.9921818230169476,1.0,0.984192831523968,3.0,0.979938423935843,6.0,1.6,-0.09491327451965796,0.18657848324514995
2015-05-19,233.03700256347656,234.1510009765625,231.81700134277344,231.94700622558594,231.94700622558594,14241900,1,0.9974606252220369,0.0,0.9846495624790554,3.0,0.9769099142516351,6.0,2.2666666666666666,-0.11579283135435568,0.2132451499118166
2015-05-20,231.88999938964844,234.68299865722656,231.8419952392578,234.01800537109375,234.01800537109375,15499400,1,1.0044445378815274,1.0,0.9948645264484658,4.0,0.9862148591518665,7.0,2.2333333333333334,-0.14881603774727967,0.2132451499118166
2015-05-21,234.01600646972656,236.24200439453125,233.8350067138672,235.343994140625,235.343994140625,15108900,1,1.0028250876102256,2.0,1.001465625586815,4.0,0.9902555099319218,8.0,2.2,-0.1155476536085366,0.17991181657848326
2015-05-22,235.3209991455078,240.968994140625,235.05999755859375,240.34800720214844,240.34800720214844,27003000,0,1.010519439148437,2.0,1.0210567378507032,4.0,1.0104565568335928,8.0,2.2,-0.1155476536085366,0.17991181657848326
2015-05-23,240.28599548339844,241.02499389648438,238.6909942626953,238.8719940185547,238.8719940185547,14605000,1,0.9969199674891825,1.0,1.01311449908298,4.0,1.0056579670597454,7.0,2.2,-0.1155476536085366,0.17991181657848326
2015-05-24,238.9759979248047,241.97799682617188,238.81100463867188,240.9530029296875,240.9530029296875,11508000,0,1.0043370164630194,1.0,1.0193767741831483,4.0,1.0146694005593322,8.0,2.2,-0.1155476536085366,0.17991181657848326
2015-05-25,240.927001953125,241.02099609375,236.63699340820312,237.11000061035156,237.11000061035156,14423900,1,0.9919613057465676,1.0,1.000710237217446,4.0,0.9993801353862213,8.0,2.2,-0.1155476536085366,0.17991181657848326
2015-05-26,237.10400390625,238.24200439453125,235.69200134277344,237.11599731445312,237.11599731445312,16425000,1,1.0000126452453637,1.0,0.9976264497232622,5.0,1.000823326456572,8.0,2.2,-0.1155476536085366,0.17991181657848326
2015-05-27,237.06500244140625,238.63600158691406,236.69500732421875,237.2830047607422,237.2830047607422,18837000,1,1.0003520400455281,2.0,0.9963738012197614,5.0,1.002608477359932,9.0,2.2,-0.1155476536085366,0.17991181657848326
2015-05-28,237.2570037841797,237.82400512695312,236.65199279785156,237.4080047607422,237.4080047607422,13829600,0,1.0002633291920275,2.0,0.9956659148271074,5.0,1.0028453968162325,10.0,2.2,-0.1155476536085366,0.17991181657848326
2015-05-29,237.3769989013672,237.52200317382812,235.7310028076172,237.0959930419922,237.0959930419922,14805000,0,0.9993424465964569,1.0,0.99629853193884,4.0,1.001480318444098,9.0,2.2,-0.1155476536085366,0.17991181657848326
2015-05-30,237.0919952392578,237.09300231933594,232.04600524902344,233.34500122070312,233.34500122070312,14098600,0,0.9920266476199255,0.0,0.983800627702517,4.0,0.9868201252627073,8.0,2.2,-0.1155476536085366,0.17991181657848326
2015-05-31,233.13499450683594,233.2519989013672,229.54200744628906,230.19000244140625,230.19000244140625,14730800,0,0.9931936126627522,0.0,0.9768312368210034,3.0,0.9751169217373776,8.0,2.2,-0.1155476536085366,0.17991181657848326
2015-06-01,230.23300170898438,231.71299743652344,221.29600524902344,222.92599487304688,222.92599487304688,26090500,1,0.9839687682372461,0.0,0.9542107846482977,3.0,0.948060751877935,7.0,2.2,-0.1155476536085366,0.17991181657848326
2015-06-02,222.8939971923828,226.41600036621094,222.41900634765625,225.80299377441406,225.80299377441406,20459000,1,1.006411439809224,1.0,0.9732582051984497,3.0,0.9622945502893591,8.0,2.2,-0.1155476536085366,0.17991181657848326
2015-06-03,225.73599243164062,227.4040069580078,223.92999267578125,225.87399291992188,225.87399291992188,17752400,0,1.000157190088491,2.0,0.9804519335819973,3.0,0.9642608656662524,9.0,2.2,-0.1155476536085366,0.17991181657848326
2015-06-04,225.77200317382812,226.58099365234375,224.0540008544922,224.32400512695312,224.32400512695312,14728100,1,0.996557097544429,1.0,0.9816887241264391,2.0,0.9602933132658896,8.0,2.2,-0.1155476536085366,0.17991181657848326
2015-06-05,224.1540069580078,225.96800231933594,223.1790008544922,224.95199584960938,224.95199584960938,18056500,1,1.0013977838150518,1.0,0.9919680591392156,3.0,0.9658461033280071,8.0,2.2,-0.1155476536085366,0.17991181657848326
2015-06-06,225.0050048828125,225.718994140625,224.37899780273438,225.61900329589844,225.61900329589844,11131500,0,1.0014803603595306,2.0,0.9997752941007375,4.0,0.9728113121023672,8.0,2.2,-0.1155476536085366,0.17991181657848326
2015-06-07,225.5959930419922,226.19400024414062,222.65199279785156,222.88099670410156,222.88099670410156,13318400,1,0.9938951915456034,1.0,0.992233420981323,4.0,0.9654434922893494,8.0,2.2,-0.1155476536085366,0.17991181657848326
2015-06-08,222.87899780273438,229.46400451660156,222.83900451660156,228.48899841308594,228.48899841308594,23378400,1,1.0124244007569188,1.0,1.0136133032754437,5.0,0.9933106590594426,8.0,2.2,-0.1155476536085366,0.17991181657848326
2015-06-09,228.53799438476562,230.95399475097656,227.9290008544922,229.04800415039062,229.04800415039062,28353100,0,1.0012217716472607,2.0,1.0140078514700424,5.0,0.998072851771352,9.0,2.2,-0.1155476536085366,0.17991181657848326
2015-06-10,228.9949951171875,229.78199768066406,228.00999450683594,228.80299377441406,228.80299377441406,15904800,1,0.9994648687518711,1.0,1.0110503013264946,4.0,0.9994187377204095,8.0,2.2,-0.1155476536085366,0.17991181657848326
2015-06-11,228.85499572753906,230.28700256347656,228.76699829101562,229.7050018310547,229.7050018310547,14416000,1,1.001967267889079,1.0,1.0115999079383051,5.0,1.0055777766715983,8.0,2.2,-0.1155476536085366,0.17991181657848326
2015-06-12,229.7050018310547,231.0570068359375,229.31300354003906,229.98199462890625,229.98199462890625,14017700,1,1.0006025682692457,2.0,1.0096247788051325,5.0,1.0089770738481747,8.0,2.1333333333333333,-0.11635999239784069,0.1632451499118166
2015-06-13,229.9199981689453,232.65199279785156,229.2100067138672,232.40199279785156,232.40199279785156,13305300,1,1.0052337412945742,2.0,1.0159269395476618,5.0,1.0209958169867706,9.0,1.9666666666666666,-0.10964387652577547,0.1432451499118166
2015-06-14,232.44200134277344,234.85800170898438,232.00399780273438,233.54299926757812,233.54299926757812,12165900,1,1.00244880080086,2.0,1.014162163005396,6.0,1.0259490279798773,10.0,2.2,-0.10463319929030838,0.14086419753086424
2015-06-15,233.4219970703125,237.83599853515625,233.4219970703125,236.822998046875,236.822998046875,19912100,1,1.0069732905822784,2.0,1.0231160053652955,6.0,1.0383409340108236,11.0,2.1,-0.07640115928239924,0.1075308641975309
2015-06-16,236.76499938964844,251.74200439453125,236.1219940185547,250.89500427246094,250.89500427246094,41612000,0,1.0288527513002734,2.0,1.0694892901921385,6.0,1.0911188928741773,12.0,1.2,-0.04909506308180945,0.07666666666666669
2015-06-17,250.822998046875,256.8529968261719,246.4759979248047,249.28399658203125,249.28399658203125,43858400,0,0.9967791376933508,1.0,1.0495322417743422,6.0,1.0767822755312886,11.0,1.4666666666666666,-0.028153155119646164,0.06333333333333337
2015-06-18,249.42799377441406,252.10800170898438,244.1269989013672,249.0070037841797,249.0070037841797,30980200,0,0.9994441143876811,0.0,1.0363349363443415,5.0,1.0684681655569739,10.0,0.8333333333333334,-0.040313275428045366,0.07000000000000003
2015-06-19,249.04299926757812,250.9770050048828,243.78700256347656,244.6060028076172,244.6060028076172,23965300,1,0.9910841065413781,0.0,1.0092434232312995,4.0,1.0435293967184793,10.0,0.8333333333333334,-0.040313275428045366,0.07000000000000003
2015-06-20,244.52999877929688,245.8280029296875,240.6269989013672,245.21200561523438,245.21200561523438,20608100,0,1.0012371999338456,1.0,1.0041617841002717,4.0,1.0401213495856707,10.0,0.8333333333333334,-0.040313275428045366,0.07000000000000003
2015-06-21,245.10000610351562,245.2239990234375,241.8820037841797,243.94400024414062,243.94400024414062,10600900,1,0.997407768981869,1.0,0.9929275411881789,3.0,1.0294084580958216,9.0,0.9666666666666667,-0.05682145235084352,0.09500000000000003
2015-06-22,243.968994140625,247.91700744628906,243.7790069580078,246.99000549316406,246.99000549316406,17692500,0,1.0062045106132929,1.0,0.9994173315253343,3.0,1.0352407068725862,10.0,1.0666666666666667,-0.04870295601231711,0.10611111111111114
2015-06-23,246.927001953125,247.3040008544922,243.13299560546875,244.29600524902344,244.29600524902344,15108700,0,0.9945164320065397,1.0,0.9923015826369697,2.0,1.0194461794900775,9.0,1.1,-0.08200078285875774,0.13944444444444448
2015-06-24,244.28199768066406,244.34100341796875,240.51499938964844,240.51499938964844,240.51499938964844,17344900,1,0.9922010725350738,0.0,0.9819400628451326,2.0,1.0004764236616135,8.0,1.1,-0.08200078285875774,0.13944444444444448
2015-06-25,240.36500549316406,243.33200073242188,240.36500549316406,242.7989959716797,242.7989959716797,16133100,1,1.0047256992430433,1.0,0.9948669878556577,3.0,1.00607235230397,9.0,1.1,-0.08200078285875774,0.13944444444444448
2015-06-26,242.60400390625,243.74899291992188,241.55299377441406,243.593994140625,243.593994140625,13983500,1,1.0016344770280545,2.0,0.998716111452658,4.0,1.005508670546008,9.0,1.1,-0.08200078285875774,0.13944444444444448
2015-06-27,243.5489959716797,251.33900451660156,243.11700439453125,250.99000549316406,250.99000549316406,20488600,0,1.0149540044926957,2.0,1.0255684527471192,4.0,1.0300829223690853,9.0,1.1,-0.08200078285875774,0.13944444444444448
2015-06-28,250.9550018310547,251.1719970703125,247.4340057373047,249.01100158691406,249.01100158691406,15137600,1,0.9960420001595456,1.0,1.0144814783409999,4.0,1.0173378318147277,8.0,1.1,-0.08200078285875774,0.13944444444444448
2015-06-29,248.7209930419922,257.1730041503906,248.58099365234375,257.0639953613281,257.0639953613281,34742900,1,1.0159126489610741,1.0,1.0411851224852995,4.0,1.043553074202492,8.0,1.1,-0.08200078285875774,0.13944444444444448
2015-06-30,257.0360107421875,267.86700439453125,255.9459991455078,263.0719909667969,263.0719909667969,44533800,0,1.0115508170236056,2.0,1.0540678430042918,5.0,1.0604095680876426,8.0,1.1,-0.08200078285875774,0.13944444444444448
2015-07-01,263.3450012207031,265.1719970703125,255.7740020751953,258.6210021972656,258.6210021972656,27029800,0,0.9914681837251904,1.0,1.0256046253429747,5.0,1.0403083471004608,7.0,1.1,-0.08200078285875774,0.13944444444444448
2015-07-02,258.552001953125,261.6310119628906,254.11599731445312,255.41200256347656,255.41200256347656,21551900,1,0.9937572109104498,0.0,1.0056925585615097,4.0,1.0257144865547014,7.0,1.1,-0.08200078285875774,0.13944444444444448
2015-07-03,255.45899963378906,257.0769958496094,253.5050048828125,256.33599853515625,256.33599853515625,19033800,1,1.0018055683064635,1.0,1.00214799227094,4.0,1.0274092221265574,8.0,1.1,-0.08200078285875774,0.13944444444444448
2015-07-04,256.4909973144531,261.4570007324219,254.1999969482422,260.885986328125,260.885986328125,15620400,1,1.0087969729170956,2.0,1.014330092434734,4.0,1.0411168966193576,9.0,1.1,-0.08200078285875774,0.13944444444444448
2015-07-05,260.80499267578125,274.5060119628906,258.70098876953125,271.9129943847656,271.9129943847656,44156100,0,1.0206963760363925,2.0,1.043924102431284,5.0,1.0774683279018737,9.0,1.1,-0.08200078285875774,0.13944444444444448
2015-07-06,271.1080017089844,277.4219970703125,267.6000061035156,269.0299987792969,269.0299987792969,49154800,0,0.9946704261966577,1.0,1.0261215071274292,4.0,1.059026189444997,9.0,1.1,-0.08200078285875774,0.13944444444444448
2015-07-07,269.9630126953125,271.34100341796875,264.8320007324219,266.2070007324219,266.2070007324219,28857600,1,0.9947257045954403,0.0,1.0136226902292698,3.0,1.0426553198344362,8.0,1.1,-0.08200078285875774,0.13944444444444448
2015-07-08,265.98199462890625,272.97100830078125,264.385986328125,270.7850036621094,270.7850036621094,36980200,0,1.0085252720566096,1.0,1.024276879713171,4.0,1.0533007159659469,9.0,1.1,-0.08200078285875774,0.13944444444444448
2015-07-09,270.8269958496094,272.3349914550781,267.08599853515625,269.2279968261719,269.2279968261719,40301200,1,0.9971167234223441,1.0,1.010840571427103,4.0,1.0395042574948268,9.0,1.1,-0.08200078285875774,0.13944444444444448
2015-07-10,269.156005859375,294.59100341796875,268.802001953125,284.8940124511719,284.8940124511719,100390000,1,1.0282717801543937,1.0,1.0535225278098799,4.0,1.0882005122350893,9.0,1.1,-0.08200078285875774,0.13944444444444448
2015-07-11,284.8800048828125,298.5060119628906,283.5299987792969,293.114990234375,293.114990234375,41109900,1,1.0142229234233495,2.0,1.0657774654747834,4.0,1.1056592765803437,9.0,1.1,-0.08200078285875774,0.13944444444444448
2015-07-12,293.1400146484375,314.3940124511719,292.5050048828125,310.86700439453125,310.86700439453125,56405000,0,1.0293916280916011,2.0,1.1079070400359499,4.0,1.155226866978415,9.0,1.1,-0.08200078285875774,0.13944444444444448
2015-07-13,310.8269958496094,310.947998046875,281.010986328125,292.0539855957031,292.0539855957031,62053900,0,0.9687968753598496,1.0,1.028798986211012,4.0,1.07386371012973,9.0,1.1,-0.08200078285875774,0.13944444444444448
2015-07-14,292.03399658203125,296.1470031738281,286.63800048828125,287.4639892578125,287.4639892578125,28727200,0,0.9920796307671892,0.0,1.0019124322990458,4.0,1.0491682694880704,8.0,0.9333333333333333,-0.11454822705851661,0.15611111111111114
2015-07-15,288.0450134277344,293.24798583984375,285.36700439453125,285.8290100097656,285.8290100097656,27486600,0,0.9971480913771219,0.0,0.9888072808153637,3.0,1.0374564776120363,7.0,0.9333333333333333,-0.11454822705851661,0.15611111111111114
2015-07-16,286.0419921875,291.1830139160156,275.239990234375,278.0889892578125,278.0889892578125,49482600,1,0.9862745633904115,0.0,0.9578366622894979,3.0,1.0046303880812757,7.0,0.9333333333333333,-0.11454822705851661,0.15611111111111114
2015-07-17,278.09100341796875,280.2799987792969,272.0429992675781,279.47198486328125,279.47198486328125,27591400,0,1.0024804383191432,1.0,0.9651751889911533,3.0,1.0038099099545714,8.0,0.7666666666666667,-0.1006947359111574,0.14944444444444444
2015-07-18,279.33099365234375,282.5270080566406,274.07501220703125,274.9010009765625,274.9010009765625,25187100,0,0.9917546778009142,1.0,0.9579977263547318,2.0,0.9830218235548399,7.0,0.8,-0.06784270909097459,0.1327777777777778
2015-07-19,274.7669982910156,275.6700134277344,272.51300048828125,273.614013671875,273.614013671875,15332500,1,0.9976536881027543,0.0,0.9715307781839104,1.0,0.9754598447637463,6.0,0.8,-0.06784270909097459,0.1327777777777778
2015-07-20,273.4989929199219,278.9809875488281,272.9599914550781,278.9809875488281,278.9809875488281,22711400,0,1.0097123098563998,1.0,0.9972001619667087,2.0,0.992925627471195,6.0,0.8,-0.06784270909097459,0.1327777777777778
2015-07-21,278.8819885253906,280.5469970703125,275.41900634765625,275.8330078125,275.8330078125,22930700,1,0.9943260628559343,1.0,0.9918386066499861,2.0,0.9801394818749536,6.0,0.6666666666666666,-0.05133453216817644,0.1077777777777778
2015-07-22,275.6570129394531,277.6659851074219,274.3810119628906,277.22198486328125,277.22198486328125,19389800,0,1.002511462818663,1.0,1.0012599504506932,3.0,0.9825113177954237,7.0,0.5666666666666667,-0.05945302850670285,0.09666666666666669
2015-07-23,277.34100341796875,278.1109924316406,275.71600341796875,276.04901123046875,276.04901123046875,18531300,1,0.9978799292912622,1.0,0.9980739805281448,3.0,0.9771388222314974,6.0,0.5333333333333333,-0.026155201660262216,0.06333333333333337
2015-07-24,276.0050048828125,289.25299072265625,275.2539978027344,288.27801513671875,288.27801513671875,37199400,1,1.0216700659987406,1.0,1.0375694948057472,3.0,1.0158594316268086,7.0,0.5333333333333333,-0.026155201660262216,0.06333333333333337
2015-07-25,288.16400146484375,290.7330017089844,286.00201416015625,288.6969909667969,288.6969909667969,20662200,1,1.0007261594101062,2.0,1.0317586924523654,4.0,1.016427760641887,7.0,0.5333333333333333,-0.026155201660262216,0.06333333333333337
2015-07-26,288.6400146484375,293.052001953125,287.70599365234375,292.6860046386719,292.6860046386719,16032300,1,1.0068612493004216,2.0,1.0359277835447498,5.0,1.0305758190682233,7.0,0.5333333333333333,-0.026155201660262216,0.06333333333333337
2015-07-27,292.6390075683594,297.77398681640625,287.45001220703125,293.6239929199219,293.6239929199219,30592000,1,1.0015998162834607,2.0,1.0316097622662341,5.0,1.0380803226173982,7.0,0.5333333333333333,-0.026155201660262216,0.06333333333333337
2015-07-28,293.63299560546875,296.64898681640625,293.4230041503906,294.427001953125,294.427001953125,25453600,0,1.0013655431930295,2.0,1.0248664518399182,6.0,1.0403374202069322,8.0,0.5333333333333333,-0.026155201660262216,0.06333333333333337
2015-07-29,294.4840087890625,294.5360107421875,288.7770080566406,289.5899963378906,289.5899963378906,24672600,0,0.991717697208491,1.0,1.0018676745443662,5.0,1.0227340039390909,8.0,0.5333333333333333,-0.026155201660262216,0.06333333333333337
2015-07-30,289.1029968261719,290.1260070800781,286.5679931640625,287.72198486328125,287.72198486328125,21635800,0,0.9967642946354193,0.0,0.9896954075680242,5.0,1.0156841385877848,8.0,0.5333333333333333,-0.026155201660262216,0.06333333333333337
2015-07-31,287.6960144042969,288.9590148925781,282.343994140625,284.6499938964844,284.6499938964844,23629100,0,0.9946328767291275,0.0,0.9808771854630698,4.0,1.0032905950826878,8.0,0.5333333333333333,-0.026155201660262216,0.06333333333333337
2015-08-01,284.6860046386719,284.9320068359375,278.11199951171875,281.60101318359375,281.60101318359375,18995000,1,0.9946154961761341,0.0,0.9737722196176575,3.0,0.9920477228086559,7.0,0.5333333333333333,-0.026155201660262216,0.06333333333333337
2015-08-02,280.4490051269531,283.0320129394531,277.52899169921875,282.614013671875,282.614013671875,17722200,0,1.0017954156484044,1.0,0.9821619493028287,3.0,0.9938161380005098,8.0,0.5333333333333333,-0.026155201660262216,0.06333333333333337
2015-08-03,282.8059997558594,285.47100830078125,280.2330017089844,281.22698974609375,281.22698974609375,21474100,1,0.9975400442369867,1.0,0.9833941698699363,2.0,0.9871767925912833,8.0,0.5333333333333333,-0.026155201660262216,0.06333333333333337
2015-08-04,281.2250061035156,285.7149963378906,281.2250061035156,285.2179870605469,285.2179870605469,21908700,0,1.0070456928349025,1.0,1.001959192815133,2.0,0.9997270243484668,8.0,0.5333333333333333,-0.026155201660262216,0.06333333333333337
2015-08-05,284.84698486328125,285.5010070800781,281.4880065917969,281.8819885253906,281.8819885253906,20128000,0,0.9941174419348027,1.0,0.9940853601509347,2.0,0.986639291747346,8.0,0.5333333333333333,-0.026155201660262216,0.06333333333333337
2015-08-06,281.906005859375,281.906005859375,278.40301513671875,278.5769958496094,278.5769958496094,18792100,1,0.9941030605844122,0.0,0.9869772168600667,2.0,0.9747629973902558,7.0,0.5333333333333333,-0.026155201660262216,0.06333333333333337
2015-08-07,278.7409973144531,280.3919982910156,276.3659973144531,279.5849914550781,279.5849914550781,42484800,0,1.0018059194792828,1.0,0.9930943259625693,3.0,0.9774837813183507,8.0,0.5333333333333333,-0.026155201660262216,0.06333333333333337
2015-08-08,279.74200439453125,279.9280090332031,260.7099914550781,260.99700927734375,260.99700927734375,58533000,1,0.9656148703572262,1.0,0.9368643084016564,3.0,0.9183359377199575,7.0,0.5333333333333333,-0.026155201660262216,0.06333333333333337
2015-08-09,261.1159973144531,267.00299072265625,260.4679870605469,265.0830078125,265.0830078125,23789600,0,1.0077668765252843,1.0,0.9601629146255227,3.0,0.9379080289288366,7.0,0.5333333333333333,-0.026155201660262216,0.06333333333333337
2015-08-10,265.4779968261719,267.0320129394531,262.59600830078125,264.4700012207031,264.4700012207031,20979400,1,0.9988424074996457,1.0,0.9663213440100755,3.0,0.9420086754575876,6.0,0.5333333333333333,-0.026155201660262216,0.06333333333333337
2015-08-11,264.3420104980469,270.385986328125,264.093994140625,270.385986328125,270.385986328125,25433900,0,1.011060893483747,1.0,0.9956453638350081,3.0,0.9684244861997193,6.0,0.5333333333333333,-0.026155201660262216,0.06333333333333337
2015-08-12,270.5979919433594,270.6730041503906,265.468994140625,266.3760070800781,266.3760070800781,26815400,0,0.9925293159774871,1.0,0.9889460424945209,3.0,0.9604954974669616,5.0,0.5333333333333333,-0.026155201660262216,0.06333333333333337
2015-08-13,266.1830139160156,266.23199462890625,262.84100341796875,264.0799865722656,264.0799865722656,27685500,1,0.9956716098313759,0.0,0.9880185144643193,3.0,0.9580917884041693,5.0,0.5333333333333333,-0.018579774498939515,0.05962962962962966
2015-08-14,264.1319885253906,267.46600341796875,261.4779968261719,265.67999267578125,265.67999267578125,27091200,0,1.0030202472179697,1.0,1.0014474171043162,3.0,0.9690630116331614,6.0,0.5333333333333333,-0.018579774498939515,0.05962962962962966
2015-08-15,265.52899169921875,266.6669921875,261.2959899902344,261.5509948730469,261.5509948730469,19321100,0,0.9921685221463733,1.0,0.9855896650946347,3.0,0.9593913512800156,6.0,0.5333333333333333,-0.018579774498939515,0.05962962962962966
2015-08-16,261.8659973144531,262.44000244140625,257.0409851074219,258.5069885253906,258.5069885253906,29717000,0,0.9941467943098105,0.0,0.9775797312036123,2.0,0.9536110902781406,6.0,0.7666666666666667,-0.052389873895380225,0.07685185185185188
2015-08-17,258.489990234375,260.5050048828125,257.11700439453125,257.97601318359375,257.97601318359375,21617900,0,0.9989719403348417,0.0,0.979006396336612,2.0,0.9574537416597848,5.0,0.7,-0.0522022235724661,0.06018518518518522
2015-08-18,257.9259948730469,257.9930114746094,211.07899475097656,211.07899475097656,211.07899475097656,42147200,1,0.9000180839362044,0.0,0.8276453210423279,1.0,0.7972371191056743,5.0,0.9,-0.07483683940437104,0.08796296296296299
2015-08-19,225.67100524902344,237.40899658203125,222.76600646972656,226.6840057373047,226.6840057373047,60869200,1,1.0356471674602976,1.0,0.9090439680221186,2.0,0.8689843391505045,5.0,0.9,-0.07483683940437104,0.08796296296296299
2015-08-20,226.8990020751953,237.36500549316406,226.8990020751953,235.35000610351562,235.35000610351562,32275000,0,1.0187561957434348,2.0,0.9595900150144906,3.0,0.913063174191663,6.0,0.9,-0.07483683940437104,0.08796296296296299
2015-08-21,235.35499572753906,236.4320068359375,231.7239990234375,232.56900024414062,232.56900024414062,23173800,0,0.994056651211751,1.0,0.9668988109658365,2.0,0.9131398993219544,6.0,0.9333333333333333,-0.10814268903599844,0.12129629629629632
2015-08-22,232.66200256347656,234.95700073242188,222.70399475097656,230.38999938964844,230.38999938964844,23205900,0,0.9952933178613748,0.0,0.975900946101149,2.0,0.9163847467687175,5.0,0.9333333333333333,-0.10814268903599844,0.12129629629629632
2015-08-23,230.37600708007812,232.7050018310547,225.5800018310547,228.16900634765625,228.16900634765625,18406600,0,0.9951565817829243,0.0,0.984568044271658,2.0,0.9155202438500092,5.0,0.9666666666666667,-0.07522372123267915,0.12129629629629632
2015-08-24,228.11199951171875,228.13900756835938,210.4429931640625,210.4949951171875,210.4949951171875,59220700,1,0.9597094560496202,0.0,0.9356901465543769,2.0,0.8571196905463436,4.0,0.9666666666666667,-0.07522372123267915,0.12129629629629632
2015-08-25,210.0679931640625,226.3209991455078,199.56700134277344,221.60899353027344,221.60899353027344,61089200,1,1.0257206568443724,1.0,0.9785505703023716,3.0,0.9129978897874418,5.0,0.9666666666666667,-0.07522372123267915,0.12129629629629632
2015-08-26,222.0760040283203,231.18299865722656,220.20399475097656,225.83099365234375,225.83099365234375,31808000,0,1.0094359025635031,2.0,0.997730365232358,3.0,0.9419185266688935,5.0,0.9666666666666667,-0.07522372123267915,0.12129629629629632
2015-08-27,226.0500030517578,228.64300537109375,223.6840057373047,224.7689971923828,224.7689971923828,21905400,1,0.9976431502850898,1.0,0.9997147058065299,2.0,0.9484620357037842,5.0,0.9666666666666667,-0.07522372123267915,0.12129629629629632
2015-08-28,224.7010040283203,235.218994140625,220.92599487304688,231.39599609375,231.39599609375,31336600,0,1.0145276358311222,1.0,1.0299575380883697,3.0,0.9854871555559224,6.0,0.9666666666666667,-0.07522372123267915,0.12129629629629632
2015-08-29,231.5489959716797,233.2220001220703,227.3300018310547,229.77999877929688,229.77999877929688,17142500,0,0.9964959205760526,1.0,1.023161498902964,3.0,0.9886823729818199,5.0,0.9666666666666667,-0.07522372123267915,0.12129629629629632
2015-08-30,229.89500427246094,232.0679931640625,226.2469940185547,228.76100158691406,228.76100158691406,19412600,1,0.9977777402858872,0.0,1.0182406764130523,3.0,0.9936438903814871,5.0,0.9666666666666667,-0.07522372123267915,0.12129629629629632
