Date,Open_XMR,High_XMR,Low_XMR,Close_XMR,Adj Close_XMR,Volume_XMR,Target_XMR,Open_BTC,High_BTC,Low_BTC,Close_BTC,Adj Close_BTC,Volume_BTC,Target_BTC,Open_ETH,High_ETH,Low_ETH,Close_ETH,Adj Close_ETH,Volume_ETH,Target_ETH,Open_G,High_G,Low_G,Close_G,Adj Close_G,Volume_G,Target_G,Open_D,High_D,Low_D,Close_D,Adj Close_D,Volume_D,Target_D,Open_S,High_S,Low_S,Close_S,Adj Close_S,Volume_S,Target_S,hash,difficulty
2018-06-30,126.70899963378906,135.0970001220703,126.69300079345703,131.00599670410156,131.00599670410156,33426400,0,6214.22021484375,6465.509765625,6214.22021484375,6404.0,6404.0,4543860224,0,436.2090148925781,458.7969970703125,436.2090148925781,455.17999267578125,455.17999267578125,1475939968,0,1250.300048828125,1253.300048828125,1249.0999755859375,1251.300048828125,1251.300048828125,48.0,0.0,95.0250015258789,95.05500030517578,94.19499969482422,94.3489990234375,94.3489990234375,28018.0,1.0,272.1199951171875,273.6600036621094,271.1499938964844,271.2799987792969,248.43411254882812,97592500.0,1.0,458477682.6,55017321973.364586
2018-07-01,131.0500030517578,133.8040008544922,126.12000274658203,129.7729949951172,129.7729949951172,32338800,1,6411.68017578125,6432.85009765625,6289.2900390625,6385.81982421875,6385.81982421875,4788259840,1,455.24200439453125,457.1390075683594,446.385009765625,453.9179992675781,453.9179992675781,1511730048,1,1250.300048828125,1253.300048828125,1249.0999755859375,1251.300048828125,1251.300048828125,48.0,0.0,95.0250015258789,95.05500030517578,94.19499969482422,94.3489990234375,94.3489990234375,28018.0,1.0,272.1199951171875,273.6600036621094,271.1499938964844,271.2799987792969,248.43411254882812,97592500.0,1.0,482170473.4,57860456861.92857
2018-07-02,130.2570037841797,142.86000061035156,128.343994140625,140.50100708007812,140.50100708007812,41012600,0,6380.3798828125,6683.85986328125,6305.7001953125,6614.18017578125,6614.18017578125,4396930048,0,453.8240051269531,479.1300048828125,447.1109924316406,475.34698486328125,475.34698486328125,1625789952,0,1249.9000244140625,1249.9000244140625,1239.800048828125,1239.800048828125,1239.800048828125,29.0,1.0,94.30000305175781,94.88500213623047,94.26000213623047,94.77899932861328,94.77899932861328,16215.0,0.0,269.510009765625,272.0400085449219,269.239990234375,271.8599853515625,248.9653778076172,63554800.0,0.0,467225943.0,56067113223.55769
2018-07-03,140.1219940185547,143.93099975585938,137.0019989013672,138.46099853515625,138.46099853515625,33954300,0,6596.66015625,6671.3701171875,6447.75,6529.58984375,6529.58984375,4672309760,1,475.385986328125,483.85400390625,462.5820007324219,464.19500732421875,464.19500732421875,1683939968,1,1238.0999755859375,1254.0999755859375,1237.0,1251.5999755859375,1251.5999755859375,36.0,1.0,94.58999633789062,94.7300033569336,94.27999877929688,94.41200256347656,94.41200256347656,15034.0,0.0,272.8699951171875,272.9800109863281,270.4200134277344,270.8999938964844,248.08619689941406,42187100.0,1.0,477772330.6,57332679733.75525
2018-07-04,138.5989990234375,146.5,137.21499633789062,138.39700317382812,138.39700317382812,31732500,1,6550.8701171875,6771.919921875,6450.4599609375,6597.5498046875,6597.5498046875,4176689920,1,464.1510009765625,481.4360046386719,455.18499755859375,467.3179931640625,467.3179931640625,1549769984,1,1238.0999755859375,1254.0999755859375,1237.0,1251.5999755859375,1251.5999755859375,36.0,1.0,94.58999633789062,94.7300033569336,94.27999877929688,94.41200256347656,94.41200256347656,15034.0,0.0,272.8699951171875,272.9800109863281,270.4200134277344,270.8999938964844,248.08619689941406,42187100.0,1.0,468197954.1,56183754555.079865
2018-07-05,139.23599243164062,141.2209930419922,134.8679962158203,138.75399780273438,138.75399780273438,33014500,0,6599.7099609375,6749.5400390625,6546.64990234375,6639.14013671875,6639.14013671875,4999240192,1,467.2869873046875,483.2250061035156,464.6289978027344,474.4119873046875,474.4119873046875,1828610048,0,1255.5,1257.300048828125,1253.5999755859375,1257.300048828125,1257.300048828125,9.0,0.0,94.2699966430664,94.34500122070312,93.91500091552734,94.2229995727539,94.2229995727539,13953.0,0.0,272.1700134277344,273.17999267578125,270.9599914550781,273.1099853515625,250.11001586914062,56925900.0,1.0,468804728.4,56256567463.05556
2018-07-06,138.3769989013672,139.08099365234375,131.25,134.0449981689453,134.0449981689453,32393700,1,6638.68994140625,6700.93994140625,6533.5498046875,6673.5,6673.5,4313959936,1,474.35699462890625,479.6520080566406,457.614990234375,474.0119934082031,474.0119934082031,1627609984,1,1255.5,1255.5,1254.300048828125,1254.300048828125,1254.300048828125,7.0,1.0,94.125,94.23500061035156,93.57499694824219,93.76899719238281,93.76899719238281,19778.0,1.0,273.1400146484375,275.8399963378906,272.7099914550781,275.4200134277344,252.2255859375,66493700.0,1.0,486373471.2,58364816606.62153
2018-07-07,133.83399963378906,135.63400268554688,130.72500610351562,135.61099243164062,135.61099243164062,27346900,1,6668.7099609375,6863.990234375,6579.240234375,6856.93017578125,6856.93017578125,3961080064,0,474.0570068359375,491.6600036621094,466.83599853515625,491.6600036621094,491.6600036621094,1358360064,0,1255.5,1255.5,1254.300048828125,1254.300048828125,1254.300048828125,7.0,1.0,94.125,94.23500061035156,93.57499694824219,93.76899719238281,93.76899719238281,19778.0,1.0,273.1400146484375,275.8399963378906,272.7099914550781,275.4200134277344,252.2255859375,66493700.0,1.0,453578478.7,54429417497.37847
2018-07-08,135.27699279785156,140.0050048828125,134.48599243164062,138.1179962158203,138.1179962158203,25550900,0,6857.7998046875,6885.91015625,6747.97998046875,6773.8798828125,6773.8798828125,3386210048,0,492.0679931640625,503.1990051269531,488.4169921875,489.1189880371094,489.1189880371094,1344560000,0,1255.5,1255.5,1254.300048828125,1254.300048828125,1254.300048828125,7.0,1.0,94.125,94.23500061035156,93.57499694824219,93.76899719238281,93.76899719238281,19778.0,1.0,273.1400146484375,275.8399963378906,272.7099914550781,275.4200134277344,252.2255859375,66493700.0,1.0,447447085.2,53693650279.16667
2018-07-09,137.93499755859375,141.16000366210938,135.48399353027344,135.73300170898438,135.73300170898438,33160900,0,6775.080078125,6838.68017578125,6724.33984375,6741.75,6741.75,3718129920,0,488.87799072265625,490.85198974609375,475.17498779296875,476.6820068359375,476.6820068359375,1533799936,0,1258.199951171875,1262.300048828125,1257.699951171875,1258.0999755859375,1258.0999755859375,37.0,0.0,93.7300033569336,93.94000244140625,93.44000244140625,93.80699920654297,93.80699920654297,17464.0,1.0,276.54998779296875,277.9599914550781,276.5,277.8999938964844,254.4966278076172,50550400.0,1.0,474430899.3,56931707967.16725
2018-07-10,135.5959930419922,136.86000061035156,121.41899871826172,121.47899627685547,121.47899627685547,31309100,1,6739.2099609375,6767.740234375,6320.72021484375,6329.9501953125,6329.9501953125,4052430080,1,476.1619873046875,478.3179931640625,433.9599914550781,434.42401123046875,434.42401123046875,1789069952,1,1256.199951171875,1256.9000244140625,1249.300048828125,1253.800048828125,1253.800048828125,65.0,0.0,93.80500030517578,94.2249984741211,93.75,93.88899993896484,93.88899993896484,14451.0,1.0,278.4100036621094,279.010009765625,278.0799865722656,278.8999938964844,255.41246032714844,51966800.0,0.0,427845513.8,51341461713.052086
2018-07-11,121.51899719238281,129.86900329589844,121.51799774169922,125.38700103759766,125.38700103759766,35463900,0,6330.77001953125,6444.9599609375,6330.47021484375,6394.7099609375,6394.7099609375,3644859904,0,434.5150146484375,447.3160095214844,429.5069885253906,446.51800537109375,446.51800537109375,1422470016,0,1253.199951171875,1253.199951171875,1242.800048828125,1242.800048828125,1242.800048828125,30.0,1.0,93.95500183105469,94.53500366210938,93.81999969482422,94.48600006103516,94.48600006103516,25186.0,1.0,277.1499938964844,278.0400085449219,276.5199890136719,276.8599853515625,253.54428100585938,77054700.0,1.0,445538690.2,53464642889.87499
2018-07-12,125.44999694824219,126.11299896240234,118.13899993896484,120.23899841308594,120.23899841308594,28289200,1,6396.77978515625,6397.10009765625,6136.419921875,6228.81005859375,6228.81005859375,3770170112,1,446.50201416015625,446.50201416015625,422.80999755859375,430.0740051269531,430.0740051269531,1495440000,1,1240.9000244140625,1246.699951171875,1240.9000244140625,1245.0,1245.0,7.0,0.0,94.48500061035156,94.71499633789062,94.4000015258789,94.56400299072266,94.56400299072266,14680.0,0.0,278.2799987792969,279.42999267578125,277.6000061035156,279.3699951171875,255.84286499023438,60124700.0,1.0,470403499.1,56448419953.59722
2018-07-13,120.81500244140625,124.64600372314453,120.65699768066406,122.52999877929688,122.52999877929688,23792500,1,6235.02978515625,6310.5498046875,6192.240234375,6238.0498046875,6238.0498046875,3805400064,1,430.7409973144531,442.3630065917969,430.7409973144531,434.0270080566406,434.0270080566406,1489670016,1,1244.699951171875,1247.0,1239.5999755859375,1239.5999755859375,1239.5999755859375,2.0,0.0,94.63999938964844,95.0,94.43000030517578,94.5,94.5,12032.0,0.0,279.1700134277344,279.92999267578125,278.6600036621094,279.5899963378906,256.04443359375,48216000.0,0.0,448266087.6,53791930573.70486
2018-07-14,122.39900207519531,123.8219985961914,121.052001953125,123.21800231933594,123.21800231933594,20547700,1,6247.5,6298.18994140625,6212.22021484375,6276.1201171875,6276.1201171875,2923670016,1,434.510986328125,439.4339904785156,431.4739990234375,436.08599853515625,436.08599853515625,1235820032,1,1244.699951171875,1247.0,1239.5999755859375,1239.5999755859375,1239.5999755859375,2.0,0.0,94.63999938964844,95.0,94.43000030517578,94.5,94.5,12032.0,0.0,279.1700134277344,279.92999267578125,278.6600036621094,279.5899963378906,256.04443359375,48216000.0,0.0,447897579.6,53747709610.94097
2018-07-15,123.13099670410156,125.86699676513672,121.66899871826172,123.95899963378906,123.95899963378906,22403800,1,6272.7001953125,6403.4599609375,6256.509765625,6359.64013671875,6359.64013671875,3285459968,1,435.88299560546875,454.0010070800781,433.9209899902344,449.8500061035156,449.8500061035156,1350160000,1,1244.699951171875,1247.0,1239.5999755859375,1239.5999755859375,1239.5999755859375,2.0,0.0,94.63999938964844,95.0,94.43000030517578,94.5,94.5,12032.0,0.0,279.1700134277344,279.92999267578125,278.6600036621094,279.5899963378906,256.04443359375,48216000.0,0.0,437144917.1,52457390109.37847
2018-07-16,123.98400115966797,135.37600708007812,122.94300079345703,135.27499389648438,135.27499389648438,33018400,1,6357.009765625,6741.75,6357.009765625,6741.75,6741.75,4725799936,1,450.42498779296875,480.6579895019531,446.7980041503906,480.6579895019531,480.6579895019531,1858680064,1,1242.699951171875,1243.800048828125,1238.0999755859375,1238.0999755859375,1238.0999755859375,2.0,0.0,94.45500183105469,94.5199966430664,94.1500015258789,94.27200317382812,94.27200317382812,18655.0,1.0,279.6400146484375,279.79998779296875,278.8399963378906,279.3399963378906,255.81546020507812,48201000.0,1.0,477886475.3,57346377092.46667
2018-07-17,135.17999267578125,146.96400451660156,134.99099731445312,144.0709991455078,144.0709991455078,40091900,0,6739.64990234375,7387.240234375,6684.169921875,7321.0400390625,7321.0400390625,5961950208,1,480.0769958496094,508.7799987792969,468.9150085449219,501.00201416015625,501.00201416015625,2288100096,0,1225.699951171875,1225.699951171875,1225.699951171875,1225.699951171875,1225.699951171875,0.0,1.0,94.29000091552734,94.8550033569336,94.04000091552734,94.7040023803711,94.7040023803711,27546.0,1.0,278.4700012207031,280.9100036621094,278.4100036621094,280.4700012207031,256.8502197265625,52315500.0,1.0,489197507.9,58703701009.24653
2018-07-18,144.0659942626953,149.36099243164062,138.11599731445312,139.76600646972656,139.76600646972656,30846300,0,7315.31982421875,7534.990234375,7280.47021484375,7370.77978515625,7370.77978515625,6103410176,1,500.8380126953125,513.4329833984375,474.3590087890625,480.51300048828125,480.51300048828125,2371559936,0,1226.699951171875,1226.699951171875,1222.199951171875,1226.300048828125,1226.300048828125,67.0,0.0,94.80000305175781,95.18000030517578,94.72000122070312,94.81099700927734,94.81099700927734,27546.0,1.0,280.55999755859375,281.17999267578125,280.05999755859375,281.05999755859375,257.3905334472656,44593500.0,0.0,481381685.2,57765802280.76389
2018-07-19,139.60400390625,143.6840057373047,138.5469970703125,139.53399658203125,139.53399658203125,30172600,0,7378.2001953125,7494.4599609375,7295.4599609375,7466.85986328125,7466.85986328125,5111629824,0,480.62799072265625,483.239990234375,465.1419982910156,469.6189880371094,469.6189880371094,2068739968,0,1227.199951171875,1228.0,1211.699951171875,1222.4000244140625,1222.4000244140625,33.0,1.0,94.81999969482422,95.44000244140625,94.66500091552734,94.94200134277344,94.94200134277344,40045.0,0.0,280.30999755859375,280.739990234375,279.4599914550781,280.0,256.4198913574219,61412100.0,0.0,481459950.0,57775194053.74652
2018-07-20,139.54800415039062,139.54800415039062,128.82000732421875,130.1719970703125,130.1719970703125,37618500,1,7467.39990234375,7594.669921875,7323.259765625,7354.1298828125,7354.1298828125,4936869888,1,469.3070068359375,469.3070068359375,443.6929931640625,450.697998046875,450.697998046875,1821350016,1,1229.5,1229.5,1229.5,1229.5,1229.5,0.0,0.0,94.90499877929688,95.09500122070312,94.125,94.22599792480469,94.22599792480469,34634.0,1.0,279.7699890136719,280.4800109863281,279.5,279.67999267578125,256.12677001953125,82337700.0,1.0,457513809.7,54901657231.208336
2018-07-21,129.81900024414062,132.6179962158203,127.5790023803711,132.1300048828125,132.1300048828125,22586300,0,7352.72021484375,7437.64013671875,7262.41015625,7419.2900390625,7419.2900390625,3726609920,0,450.6789855957031,468.0830078125,445.7760009765625,462.4360046386719,462.4360046386719,1504310016,0,1229.5,1229.5,1229.5,1229.5,1229.5,0.0,0.0,94.90499877929688,95.09500122070312,94.125,94.22599792480469,94.22599792480469,34634.0,1.0,279.7699890136719,280.4800109863281,279.5,279.67999267578125,256.12677001953125,82337700.0,1.0,451857721.4,54222926633.22649
2018-07-22,131.8769989013672,133.2790069580078,127.9800033569336,128.7239990234375,128.7239990234375,34691600,1,7417.7998046875,7537.9501953125,7383.81982421875,7418.490234375,7418.490234375,3695460096,1,462.43798828125,470.89801025390625,458.1189880371094,459.6570129394531,459.6570129394531,1338589952,0,1229.5,1229.5,1229.5,1229.5,1229.5,0.0,0.0,94.90499877929688,95.09500122070312,94.125,94.22599792480469,94.22599792480469,34634.0,1.0,279.7699890136719,280.4800109863281,279.5,279.67999267578125,256.12677001953125,82337700.0,1.0,470755787.9,56490694605.11112
2018-07-23,128.54400634765625,140.0260009765625,128.54400634765625,133.5749969482422,133.5749969482422,54845300,1,7414.7099609375,7771.5,7409.10009765625,7711.10986328125,7711.10986328125,5132480000,1,459.4389953613281,469.7659912109375,449.7279968261719,450.8529968261719,450.8529968261719,1596999936,1,1222.0,1224.0,1222.0,1224.0,1224.0,1.0,0.0,94.19499969482422,94.48999786376953,93.97000122070312,94.44000244140625,94.44000244140625,15262.0,0.0,279.45001220703125,280.42999267578125,279.05999755859375,280.20001220703125,256.6029968261719,47047600.0,1.0,480409310.6,57649117328.46181
2018-07-24,133.8350067138672,148.01400756835938,132.4980010986328,147.3990020751953,147.3990020751953,41505800,0,7716.509765625,8424.26953125,7705.5,8424.26953125,8424.26953125,7277689856,0,451.135986328125,481.1419982910156,450.56500244140625,479.37298583984375,479.37298583984375,2287520000,0,1223.9000244140625,1223.9000244140625,1223.9000244140625,1223.9000244140625,1223.9000244140625,0.0,1.0,94.42500305175781,94.63500213623047,94.16500091552734,94.38800048828125,94.38800048828125,13352.0,0.0,281.7900085449219,282.55999755859375,280.6300048828125,281.6099853515625,257.8941345214844,68026900.0,1.0,483878878.0,58065465422.90277
2018-07-25,145.8939971923828,148.3040008544922,138.41400146484375,142.73599243164062,142.73599243164062,32155300,0,8379.66015625,8416.8701171875,8086.35986328125,8181.39013671875,8181.39013671875,5845400064,0,479.906005859375,482.8680114746094,466.4739990234375,472.4930114746094,472.4930114746094,1930780032,0,1231.4000244140625,1231.4000244140625,1231.4000244140625,1231.4000244140625,1231.4000244140625,0.0,0.0,94.375,94.44999694824219,93.90499877929688,94.12899780273438,94.12899780273438,19406.0,1.0,281.3299865722656,284.3699951171875,281.2799987792969,284.010009765625,260.0921936035156,78882900.0,0.0,452214059.3,54265687174.02778
2018-07-26,142.98300170898438,144.62899780273438,135.95700073242188,136.81399536132812,136.81399536132812,30321500,1,8176.85009765625,8290.330078125,7878.7099609375,7951.580078125,7951.580078125,4899089920,1,472.33099365234375,483.6960144042969,461.42401123046875,464.0369873046875,464.0369873046875,1621560064,1,1227.800048828125,1227.800048828125,1225.300048828125,1225.300048828125,1225.300048828125,1.0,0.0,93.94000244140625,94.58000183105469,93.87000274658203,94.54399871826172,94.54399871826172,22628.0,0.0,283.20001220703125,284.1099853515625,283.0899963378906,283.3399963378906,259.4784240722656,57919500.0,0.0,442717233.1,53126068028.58333
2018-07-27,136.8159942626953,142.07400512695312,135.0570068359375,140.06399536132812,140.06399536132812,27555400,0,7950.39990234375,8262.66015625,7839.759765625,8165.009765625,8165.009765625,5195879936,1,464.0090026855469,473.22198486328125,458.2909851074219,469.6659851074219,469.6659851074219,1734259968,0,1222.5999755859375,1222.5999755859375,1222.5999755859375,1222.5999755859375,1222.5999755859375,254428.0,0.0,94.54499816894531,94.69999694824219,94.41999816894531,94.45999908447266,94.45999908447266,15966.0,0.0,283.7099914550781,283.82000732421875,280.3800048828125,281.4200134277344,257.72027587890625,76768700.0,0.0,456197496.3,54743699612.25694
2018-07-28,140.11199951171875,141.27000427246094,138.46200561523438,139.3979949951172,139.3979949951172,23366000,0,8169.06005859375,8222.849609375,8110.77001953125,8192.150390625,8192.150390625,3988750080,1,469.6780090332031,471.593994140625,462.989013671875,466.89801025390625,466.89801025390625,1531890048,0,1222.5999755859375,1222.5999755859375,1222.5999755859375,1222.5999755859375,1222.5999755859375,254428.0,0.0,94.54499816894531,94.69999694824219,94.41999816894531,94.45999908447266,94.45999908447266,15966.0,0.0,283.7099914550781,283.82000732421875,280.3800048828125,281.4200134277344,257.72027587890625,76768700.0,0.0,477668383.8,57320206120.94097
2018-07-29,139.70399475097656,141.35000610351562,134.63099670410156,135.35899353027344,135.35899353027344,29691600,0,8205.8203125,8272.259765625,8141.18017578125,8218.4599609375,8218.4599609375,4107190016,0,466.9150085449219,470.3559875488281,462.7120056152344,466.6650085449219,466.6650085449219,1631910016,0,1222.5999755859375,1222.5999755859375,1222.5999755859375,1222.5999755859375,1222.5999755859375,254428.0,0.0,94.54499816894531,94.69999694824219,94.41999816894531,94.45999908447266,94.45999908447266,15966.0,0.0,283.7099914550781,283.82000732421875,280.3800048828125,281.4200134277344,257.72027587890625,76768700.0,0.0,460146547.2,55217585729.88889
2018-07-30,135.5679931640625,135.7010040283203,128.9459991455078,131.802001953125,131.802001953125,28947100,0,8221.580078125,8235.5,7917.5,8180.47998046875,8180.47998046875,5551400000,0,466.8269958496094,467.9519958496094,448.6409912109375,457.08099365234375,457.08099365234375,2141590000,0,1222.5,1223.9000244140625,1218.0999755859375,1221.300048828125,1221.300048828125,62239.0,1.0,94.48500061035156,94.55500030517578,94.04000091552734,94.11100006103516,94.11100006103516,12396.0,1.0,281.510009765625,281.69000244140625,279.3599853515625,279.95001220703125,256.3740234375,63742500.0,1.0,467354087.4,56082490548.37762
2018-07-31,131.55499267578125,134.1540069580078,121.39900207519531,122.31800079345703,122.31800079345703,31704100,1,8181.2001953125,8181.52978515625,7696.93017578125,7780.43994140625,7780.43994140625,5287530000,0,457.2449951171875,457.2449951171875,430.4440002441406,433.86700439453125,433.86700439453125,1820680000,0,1220.4000244140625,1228.0999755859375,1213.0,1223.699951171875,1223.699951171875,2722.0,0.0,94.12000274658203,94.36499786376953,93.94000244140625,94.2750015258789,94.2750015258789,15480.0,1.0,280.80999755859375,282.0199890136719,280.3800048828125,281.3299865722656,257.6377868652344,68570500.0,0.0,453340815.3,54400897890.34722
2018-08-01,122.26899719238281,129.3990020751953,119.94400024414062,128.1540069580078,128.1540069580078,31815200,0,7769.0400390625,7769.0400390625,7504.9501953125,7624.91015625,7624.91015625,4797620000,0,433.8689880371094,435.4570007324219,410.4639892578125,420.74700927734375,420.74700927734375,1888060000,0,1222.9000244140625,1223.699951171875,1214.4000244140625,1217.9000244140625,1217.9000244140625,1026.0,0.0,94.3550033569336,94.51499938964844,94.29000091552734,94.4280014038086,94.4280014038086,10724.0,1.0,281.55999755859375,282.1300048828125,280.1300048828125,280.8599853515625,257.2073669433594,53853300.0,1.0,479514878.8,57541785522.16783
2018-08-02,128.0399932861328,130.50100708007812,121.08499908447266,122.79299926757812,122.79299926757812,24394700,0,7634.18994140625,7712.77001953125,7523.43994140625,7567.14990234375,7567.14990234375,4214110000,0,420.8059997558594,425.03399658203125,410.3089904785156,412.6210021972656,412.6210021972656,1569300000,1,1214.699951171875,1219.300048828125,1205.800048828125,1210.5999755859375,1210.5999755859375,411.0,1.0,94.44999694824219,95.0199966430664,94.41999816894531,94.98699951171875,94.98699951171875,20487.0,0.0,279.3900146484375,282.5799865722656,279.1600036621094,282.3900146484375,258.6085205078125,63426400.0,1.0,468499563.6,56219947684.75
2018-08-03,122.55000305175781,122.55000305175781,115.447998046875,120.01899719238281,120.01899719238281,22482600,0,7562.14013671875,7562.14013671875,7328.64990234375,7434.39013671875,7434.39013671875,4627150000,0,412.5669860839844,420.54901123046875,399.9100036621094,418.2619934082031,418.2619934082031,1722340000,0,1206.5,1218.5999755859375,1205.0999755859375,1214.199951171875,1214.199951171875,784.0,0.0,95.01000213623047,95.19499969482422,94.79499816894531,94.96099853515625,94.96099853515625,22574.0,1.0,282.5299987792969,283.6600036621094,282.3299865722656,283.6000061035156,259.7166748046875,53935400.0,1.0,474169620.5,56900354519.98264
2018-08-04,120.16000366210938,121.0270004272461,113.45899963378906,113.99299621582031,113.99299621582031,19018600,1,7438.669921875,7497.490234375,6984.06982421875,7032.85009765625,7032.85009765625,4268390000,1,418.23699951171875,420.1860046386719,403.7760009765625,407.25201416015625,407.25201416015625,1466540000,1,1206.5,1218.5999755859375,1205.0999755859375,1214.199951171875,1214.199951171875,784.0,0.0,95.01000213623047,95.19499969482422,94.79499816894531,94.96099853515625,94.96099853515625,22574.0,1.0,282.5299987792969,283.6600036621094,282.3299865722656,283.6000061035156,259.7166748046875,53935400.0,1.0,449355545.0,53922665457.86111
2018-08-05,114.05799865722656,117.6760025024414,111.98799896240234,117.27400207519531,117.27400207519531,20136800,0,7031.080078125,7102.77001953125,6940.7001953125,7068.47998046875,7068.47998046875,3679110000,0,407.34600830078125,413.71600341796875,402.4320068359375,410.5159912109375,410.5159912109375,1396820000,0,1206.5,1218.5999755859375,1205.0999755859375,1214.199951171875,1214.199951171875,784.0,0.0,95.01000213623047,95.19499969482422,94.79499816894531,94.96099853515625,94.96099853515625,22574.0,1.0,282.5299987792969,283.6600036621094,282.3299865722656,283.6000061035156,259.7166748046875,53935400.0,1.0,454712336.4,54565480424.824005
2018-08-06,117.47799682617188,119.88200378417969,112.68399810791016,113.54499816894531,113.54499816894531,21437100,0,7062.93994140625,7166.5498046875,6890.5400390625,6951.7998046875,6951.7998046875,3925900000,0,410.5669860839844,414.5400085449219,403.31500244140625,406.6579895019531,406.6579895019531,1384880000,0,1214.4000244140625,1214.4000244140625,1206.5999755859375,1208.5999755859375,1208.5999755859375,297.0,1.0,95.04499816894531,95.3499984741211,95.02999877929688,95.18699645996094,95.18699645996094,15081.0,0.0,283.6400146484375,284.989990234375,283.20001220703125,284.6400146484375,260.6690673828125,39400900.0,1.0,451371558.8,54164587117.576645
2018-08-07,114.09300231933594,117.8030014038086,108.03900146484375,108.03900146484375,108.03900146484375,24304400,0,6958.31982421875,7146.56005859375,6748.240234375,6753.1201171875,6753.1201171875,4682800000,0,406.8009948730469,411.4049987792969,376.0769958496094,380.2149963378906,380.2149963378906,1828350000,0,1207.800048828125,1214.800048828125,1207.800048828125,1209.5999755859375,1209.5999755859375,715.0,1.0,95.16999816894531,95.2249984741211,94.80999755859375,95.0459976196289,95.0459976196289,15096.0,0.0,285.3900146484375,286.010009765625,285.239990234375,285.5799865722656,261.5298156738281,43196600.0,0.0,439325278.8,52719033517.27427
2018-08-08,108.03800201416016,108.03800201416016,93.40160369873047,94.53410339355469,94.53410339355469,31289400,1,6746.85009765625,6746.85009765625,6226.22021484375,6305.7998046875,6305.7998046875,5064430000,1,379.8919982910156,380.6709899902344,353.7340087890625,356.6130065917969,356.6130065917969,2016080000,1,1212.0,1215.199951171875,1205.9000244140625,1212.5999755859375,1212.5999755859375,209.0,0.0,94.98999786376953,95.25,94.81999969482422,94.88999938964844,94.88999938964844,16853.0,1.0,285.3900146484375,285.9100036621094,284.94000244140625,285.4599914550781,261.4200134277344,42114600.0,0.0,460895993.2,55307519237.74999
2018-08-09,94.72149658203125,101.94499969482422,94.72149658203125,100.53299713134766,100.53299713134766,24062700,0,6305.56005859375,6625.72998046875,6249.06982421875,6568.22998046875,6568.22998046875,4267040000,0,356.97100830078125,370.9460144042969,353.614013671875,365.5880126953125,365.5880126953125,1616610000,0,1214.5,1215.300048828125,1211.5999755859375,1211.9000244140625,1211.9000244140625,44.0,0.0,94.95500183105469,95.48500061035156,94.87000274658203,95.3550033569336,95.3550033569336,19152.0,1.0,285.5299987792969,285.9700012207031,284.9200134277344,285.07000732421875,261.0628662109375,35717000.0,0.0,477269417.3,57272330137.75185
2018-08-10,100.4729995727539,101.16400146484375,90.82039642333984,91.72149658203125,91.72149658203125,23751500,1,6571.419921875,6591.259765625,6124.52001953125,6184.7099609375,6184.7099609375,4528680000,1,365.7760009765625,367.0450134277344,329.58599853515625,334.1759948730469,334.1759948730469,1699400000,0,1212.5,1216.4000244140625,1205.5999755859375,1211.0999755859375,1211.0999755859375,75.0,0.0,95.4800033569336,96.30999755859375,95.38500213623047,96.21800231933594,96.21800231933594,43148.0,1.0,283.45001220703125,284.05999755859375,282.3599853515625,283.1600036621094,259.3137512207031,77076000.0,0.0,465406488.2,55848778647.09237
2018-08-11,92.17539978027344,96.99320220947266,88.09020233154297,93.6187973022461,93.6187973022461,30488100,0,6185.7900390625,6455.740234375,6109.02978515625,6295.72998046875,6295.72998046875,4047850000,1,334.2640075683594,334.2640075683594,308.4880065917969,322.11199951171875,322.11199951171875,1790370000,0,1212.5,1216.4000244140625,1205.5999755859375,1211.0999755859375,1211.0999755859375,75.0,0.0,95.4800033569336,96.30999755859375,95.38500213623047,96.21800231933594,96.21800231933594,43148.0,1.0,283.45001220703125,284.05999755859375,282.3599853515625,283.1600036621094,259.3137512207031,77076000.0,0.0,434114964.4,52093795783.48698
2018-08-12,93.48880004882812,95.61720275878906,92.15450286865234,93.20559692382812,93.20559692382812,18323700,0,6283.64990234375,6409.85009765625,6237.5,6322.68994140625,6322.68994140625,5665250000,0,320.822998046875,328.5899963378906,318.60198974609375,319.57000732421875,319.57000732421875,1625420000,0,1212.5,1216.4000244140625,1205.5999755859375,1211.0999755859375,1211.0999755859375,75.0,0.0,95.4800033569336,96.30999755859375,95.38500213623047,96.21800231933594,96.21800231933594,43148.0,1.0,283.45001220703125,284.05999755859375,282.3599853515625,283.1600036621094,259.3137512207031,77076000.0,0.0,465547590.2,55865710883.215614
2018-08-13,93.1759033203125,97.4000015258789,88.13150024414062,88.23719787597656,88.23719787597656,25503900,0,6341.35986328125,6537.0498046875,6225.72021484375,6297.56982421875,6297.56982421875,4083980000,0,320.2099914550781,323.5509948730469,284.9339904785156,286.4949951171875,286.4949951171875,1751190000,0,1207.0,1207.4000244140625,1191.300048828125,1191.300048828125,1191.300048828125,78.0,1.0,96.25,96.38999938964844,96.0199966430664,96.2509994506836,96.2509994506836,20274.0,1.0,283.4700012207031,284.1600036621094,281.7699890136719,282.1000061035156,258.3429870605469,65732900.0,1.0,453980626.7,54477675261.96336
